marca,modelo,tipo,motor,descricao,preco,quilometragem,cambio,ano,portas,combustivel,troca,cor,vendido,data
Toyota,Etios Hatch,Hatch Compacto,HB,HB X 13L MT ,53000.0,59000,Manual,2018,4,Bi-Combustível,Aceito Troca,Prata,Não,05/05/2023
Ford,Ranger CS,Pick-up Grande,3.0,3.0 8v XL 3.0 Diesel ,69990.0,174000,Manual,2011,2,Diesel,Aceito Troca,Prata,Não,05/05/2023
Peugeot,2008,SUV,Allure,Allure Pack 1.6 16V (Aut) (Flex) ,85650.0,27304,Automático,2021,4,Bi-Combustível,Aceito Troca,Branco,Não,05/05/2023
Volvo,XC40,SUV,2.0,2.0 T5 MOMENTUM ,197800.0,38600,Automático,2018,4,Gasolina,Aceito Troca,Preto,Não,05/05/2023
Volkswagen,Voyage,Sedan Compacto,1.0,1.0 FLEX 12V 4P ,57000.0,30000,Manual,2020,4,Bi-Combustível,Aceito Troca,Cinza,Não,05/05/2023
Fiat,Mobi,Hatch Compacto,DRIVE,DRIVE 1.0 Flex 6V 5p ,45990.0,117000,Manual,2020,5,Bi-Combustível,Aceito Troca,Branco,Não,05/05/2023
Citroen,C4 Cactus,SUV,1.6,1.6 Live (Flex) (Aut) ,87620.0,18965,Automático,2021,4,Bi-Combustível,Aceito Troca,Prata,Não,05/05/2023
Fiat,Mobi,Hatch Compacto,1.0,1.0 8v 1.0 EVO FLEX LIKE. MANUAL ,45900.0,80000,Manual,2019,4,Bi-Combustível,Aceito Troca,Vermelho,Não,05/05/2023
Hyundai,HB20,Hatch Compacto,Comf./C.Plus/C.Style,Comf./C.Plus/C.Style 1.0 Flex 12V ,48990.0,109000,Manual,2015,4,Bi-Combustível,Aceito Troca,Branco,Não,05/05/2023
Renault,Logan,Sedan Compacto,Zen,Zen 1.0 12V SCe (Flex) ,74490.0,32964,Manual,2021,4,Bi-Combustível,Aceito Troca,Branco,Não,05/05/2023
Volkswagen,T-Cross,SUV,1.0,1.0 16v T-CROSS 1.0 200 TSI ,109900.0,16904,Automático,2021,5,Bi-Combustível,Aceito Troca,Branco,Não,05/05/2023
Toyota,Hilux CD,Pick-up Grande,2.8,2.8 Hilux 2.8 TDI CD SRX 50th 4x4 (Aut) ,245900.0,129154,Automático,2019,4,Bi-Combustível,Aceito Troca,Prata,Não,05/05/2023
Mitsubishi,Outlander,SUV,2.0,2.0 16V 160cv Aut. ,93900.0,88000,Automático,2015,4,Gasolina,Aceito Troca,Branco,Não,05/05/2023
Kia,Sportage,CrossOver,2.0,2.0 16v LX automática Finíssima ,64990.0,122000,Automático,2011,5,Gasolina,Aceito Troca,Prata,Não,05/05/2023
Jeep,Renegade,Jipe,STD,STD 1.8 4x2 (Aut) (Flex) ,89990.0,26141,Automático,2021,4,Bi-Combustível,Aceito Troca,Branco,Não,05/05/2023
Volkswagen,Gol,Hatch Compacto,1.0,1.0 1.0 TEC Special (Flex) 4p ,37900.0,119453,Manual,2015,4,Bi-Combustível,Aceito Troca,Vermelho,Não,05/05/2023
Chevrolet,Classic,Sedan Compacto,1.0,1.0 8v 160.000 ,27999.99,126000,Manual,2015,4,Bi-Combustível,Aceito Troca,Prata,Não,05/05/2023
Honda,City Sedan,Sedan Compacto,1.5,1.5 16v EX ,55000.0,86000,Automático,2015,4,Bi-Combustível,Aceito Troca,Branco,Não,05/05/2023
Jeep,Renegade,Jipe,1.3,1.3 16v SPORT ,118900.0,7634,Automático,2022,4,Bi-Combustível,Não Aceita Troca,Cinza,Não,05/05/2023
Volkswagen,Up!,Hatch Compacto,1.0,1.0 ,49500.0,96000,Manual,2016,4,Bi-Combustível,Não Aceita Troca,Branco,Não,22/04/2023
Renault,Logan,Sedan Compacto,1.6,1.6 8v LOGAN Dyna EasyR Hi Flex 1.6 8V ,42800.0,92000,Automatizado,2016,4,Bi-Combustível,Não Aceita Troca,Branco,Não,05/05/2023
Porsche,Macan,Esportivo|Cabrio,2.0,2.0 Turbo ,619890.0,2000,Automático,2022,4,Gasolina,Aceito Troca,Preto,Não,05/05/2023
Volkswagen,CrossFox,CrossOver,1.6,1.6 8v Imotion ,44500.0,73500,Automatizado,2013,4,Bi-Combustível,Aceito Troca,Prata,Não,05/05/2023
Fiat,Palio,Hatch Compacto,1.4,1.4 8v Attractive ,26800.0,135000,Manual,2011,4,Bi-Combustível,Não Aceita Troca,Branco,Não,05/05/2023
Chevrolet,Classic,Sedan Compacto,1.0,1.0 8v Ls ,24900.0,125000,Manual,2012,4,Bi-Combustível,Não Aceita Troca,Cinza,Não,05/05/2023
Volkswagen,Nivus,SUV,1.0,1.0 Highline ,134890.0,0,Automático,2023,4,Bi-Combustível,Aceito Troca,Preto,Não,05/05/2023
Volkswagen,Space Fox,Perua Compacta,1.6,1.6 8v 1.6 MI COMFORTLINE 8V FLEX 4P MANUAL ,32900.0,70900,Manual,2008,4,Bi-Combustível,Aceito Troca,Vermelho,Não,05/05/2023
Ford,Fusion,Sedan Luxo,2.5,2.5 16v Flex ,67500.0,137340,Automático,2013,4,Bi-Combustível,Não Aceita Troca,Branco,Não,05/05/2023
Mitsubishi,Pajero Sport,SUV,2.5,2.5 16v HPE 2.4 4x4 Automatica ,57900.0,206000,Automático,2008,4,Diesel,Aceito Troca,Preto,Não,05/05/2023
Fiat,Tempra,Sedan Compacto,2.0,2.0 16v ,10500.0,145000,Manual,1996,5,Gasolina,Não Aceita Troca,Roxo,Não,05/05/2023
Fiat,Palio Weekend,Perua Compacta,1.8,1.8 Dualogic ,39500.0,125000,Automatizado,2012,4,Bi-Combustível,Aceito Troca,Cinza,Não,05/05/2023
Peugeot,2008,SUV,Allure,Allure Pack 1.6 16V (Aut) (Flex) ,82310.0,37364,Automático,2021,4,Bi-Combustível,Aceito Troca,Branco,Não,05/05/2023
Fiat,Uno,Hatch Compacto,1.0,1.0 8v Vivace ,26900.0,122500,Manual,2011,4,Bi-Combustível,Não Aceita Troca,Branco,Não,05/05/2023
Volkswagen,Gol,Hatch Compacto,1.0,1.0 Flex 12V 5p ,49900.0,34200,Manual,2020,5,Bi-Combustível,Aceito Troca,Branco,Não,05/05/2023
Fiat,Argo,Hatch Médio,1.0,1.0 8v 1.0 FIREFLY FLEX DRIVE MANUAL ,57900.0,41246,Manual,2019,4,Bi-Combustível,Aceito Troca,Vermelho,Não,05/05/2023
Volvo,C40,SUV,2.3,2.3 P8 Recharge ,370000.0,4300,Automático,2022,5,Elétrico,Não Aceita Troca,Prata,Não,04/05/2023
Fiat,Strada Cab. Est.,Pick-up Compacta,1.3,1.3 8v 1.3 8v ,25000.0,220,Manual,2004,2,Gasolina,Não Aceita Troca,Azul,Não,04/05/2023
Honda,HR-V,SUV,1.8,1.8 EX CVT 1.8 I-VTEC FlexOne ,88800.0,89850,Automático,2016,4,Bi-Combustível,Aceito Troca,Branco,Não,05/05/2023
Fiat,Fiorino Furgão,Furgão Compacto,1.8,1.8 8v ,34900.0,202000,Manual,2008,2,Bi-Combustível,Aceito Troca,Branco,Não,05/05/2023
Chevrolet,Onix Hatch,Hatch Médio,1.0,1.0 16v LT 1.0 ,53900.0,74000,Manual,2019,4,Bi-Combustível,Não Aceita Troca,Preto,Sim,05/05/2023
Fiat,Palio,Hatch Compacto,1.0,1.0 8v Fire Celebration ,22556.0,127000,Manual,2007,4,Gasolina,Não Aceita Troca,Cinza,Não,05/05/2023
Kia,Cerato,Sedan Médio,1.6,1.6 16V Mec. ,37900.0,110000,Automático,2009,4,Gasolina,Não Aceita Troca,Cinza,Não,05/05/2023
Renault,Duster,SUV,Dynamique,Dynamique 1.6 Flex 16V Mec. ,77900.0,71000,Manual,2019,4,Bi-Combustível,Aceito Troca,Preto,Não,05/05/2023
Chevrolet,Onix Sedan,Sedan Compacto,1.0,1.0 LT 2 ,81000.0,9500,Manual,2022,4,Bi-Combustível,Aceito Troca,Branco,Não,05/05/2023
Mercedes,Benz C 250,Sedan Superior,2.0,2.0 16v Sport ,172000.0,55000,Automático,2016,4,Gasolina,Não Aceita Troca,Cinza,Sim,04/05/2023
Ford,EcoSport,CrossOver,XLS2.0FLEX,XLS2.0FLEX ,30900.0,155233,Automático,2009,5,Bi-Combustível,Aceito Troca,Preto,Não,04/05/2023
Mitsubishi,Eclipse Cross,SUV,1.5,1.5 1.5 Turbo GLS (Aut) ,132000.0,32033,Automático,2020,4,Gasolina,Aceito Troca,Preto,Não,04/05/2023
Hyundai,HB20,Hatch Compacto,1.0,1.0 12v Unique ,50000.0,58500,Manual,2018,4,Bi-Combustível,Aceito Troca,Cinza,Sim,04/05/2023
Jeep,Compass,SUV,2.0,2.0 LIMITED TD350 ,215990.0,4500,Automático,2021,4,Diesel,Aceito Troca,Cinza,Não,04/05/2023
Fiat,Palio,Hatch Compacto,FIRE,FIRE 1.0 8V 4P ,16900.0,208803,Manual,2003,4,Gasolina,Aceito Troca,Prata,Não,04/05/2023
Jeep,Compass,SUV,1.3,1.3 16v LONGITUDE T270 TB 4X2 FLEX AUT ,162900.0,48000,Automático,2021,4,Bi-Combustível,Aceito Troca,Prata,Não,04/05/2023
Toyota,Corolla,Sedan Médio,XEI20FLEX,XEI20FLEX ,86900.0,82016,Automático,2015,4,Bi-Combustível,Aceito Troca,Preto,Não,04/05/2023
Fiat,Palio,Hatch Compacto,ATTRACTIV,ATTRACTIV 1.0 ,43900.0,84850,Manual,2017,4,Bi-Combustível,Aceito Troca,Vermelho,Não,04/05/2023
Chevrolet,Onix Hatch,Hatch Médio,1.0,1.0 8v 1.0 FLEX LT MANUAL ,66900.0,81225,Manual,2020,4,Bi-Combustível,Aceito Troca,Branco,Não,04/05/2023
Porsche,Cayenne,SUV,V6,V6 3.2/3.6 24V ,167900.0,52000,Automático,2012,4,Gasolina,Aceito Troca,Preto,Não,04/05/2023
Renault,Duster,SUV,2.0,2.0 16v Dynamique ,48000.0,112500,Automático,2012,4,Bi-Combustível,Não Aceita Troca,Preto,Não,04/05/2023
Volkswagen,Fusca,Sedan Compacto,2.0,2.0 16v Tsi2.0 211 vc turbo ,95000.0,48000,Automático,2012,2,Gasolina,Aceito Troca,Cinza,Não,04/05/2023
Volkswagen,Polo Hatch,Hatch Compacto,1.6,1.6 8v 1.6 MI 8V E-FLEX 4P MANUAL ,38990.0,83585,Manual,2011,4,Bi-Combustível,Aceito Troca,Preto,Não,04/05/2023
Volkswagen,Gol,Hatch Compacto,1.0,1.0 g5 1.0 ,33900.0,189100,Manual,2012,4,Bi-Combustível,Aceito Troca,Prata,Não,04/05/2023
Fiat,Argo,Hatch Médio,1.3,1.3 8v ARGO 1.3 drive GSR ,58500.0,100193,Automatizado,2018,4,Bi-Combustível,Não Aceita Troca,Cinza,Não,04/05/2023
Chevrolet,Onix Sedan,Sedan Compacto,1.0,1.0 8v premier ll turbo ,101900.0,13100,Automático,2022,5,Bi-Combustível,Não Aceita Troca,Preto,Não,03/05/2023
Fiat,Uno,Hatch Compacto,1.4,1.4 Way ,42000.0,70000,Manual,2014,5,Bi-Combustível,Não Aceita Troca,Vermelho,Não,03/05/2023
Fiat,Mobi,Hatch Compacto,1.0,1.0 8v Easy ,42000.0,32000,Manual,2019,4,Bi-Combustível,Não Aceita Troca,Preto,Não,03/05/2023
Fiat,Strada Cab. Simples,Pick-up Compacta,1.4,1.4 8v WORKING 1.4 FIRE FLEX ,48500.0,177500,Manual,2016,2,Bi-Combustível,Aceito Troca,Prata,Não,04/05/2023
Fiat,Uno,Hatch Compacto,ATTRACTI.,ATTRACTI. Celeb.1.4 EVO F.Flex 8V 4p ,33900.0,77000,Manual,2011,4,Bi-Combustível,Aceito Troca,Prata,Não,04/05/2023
Suzuki,Vitara,SUV,2.0,2.0 grand vitara 2.0 automatico 4x2 ,63900.0,106000,Manual,2014,4,Gasolina,Aceito Troca,Prata,Não,03/05/2023
Toyota,Hilux CD,Pick-up Grande,2.8,2.8 8v 2.8 D-4D TURBO DIESEL CD SRX 4X4 AUTOMÁTICO ,327900.0,0,Automático,2022,4,Diesel,Aceito Troca,Branco,Não,03/05/2023
Mercedes,Benz GLA 200,Hatch Superior,FF,FF ,128900.0,67647,Automático,2017,4,Bi-Combustível,Aceito Troca,Preto,Não,03/05/2023
Volkswagen,Gol,Hatch Compacto,1.0,1.0 12v 1.0 12V MPI TOTALFLEX TRENDLINE 4P MANUAL ,42890.0,107343,Manual,2018,4,Bi-Combustível,Aceito Troca,Preto,Não,03/05/2023
Honda,Fit,Hatch Médio,1.4,1.4 16v DX Flex ,42900.0,99000,Manual,2011,4,Bi-Combustível,Não Aceita Troca,Prata,Não,03/05/2023
Ford,Ranger CS,Pick-up Grande,XLS,XLS ,48000.0,1111,Manual,2008,2,Gasolina,Aceito Troca,Prata,Não,03/05/2023
Honda,Civic,Sedan Médio,1.6,1.6 16v LX ,28000.0,131265,Manual,1999,4,Gasolina,Aceito Troca,Prata,Não,03/05/2023
Volkswagen,Gol,Hatch Compacto,(novo),(novo) 1.0 Mi Total Flex 8V 4p ,29900.0,185000,Manual,2011,4,Bi-Combustível,Aceito Troca,Vermelho,Não,03/05/2023
Fiat,Siena Grand,Sedan Compacto,1.6,1.6 16v ,39900.0,152000,Automatizado,2014,4,Bi-Combustível,Aceito Troca,Cinza,Não,03/05/2023
Jeep,Compass,SUV,2.0,2.0 Sport ,106000.0,43000,Automático,2019,4,Bi-Combustível,Não Aceita Troca,Branco,Não,03/05/2023
Volkswagen,Kombi,Minivan Média,1.6,1.6 8v KOMBI	82 pick up cabine dupla ,60900.0,35000,Manual,1982,3,Gasolina,Aceito Troca,Bege,Não,03/05/2023
Citroen,C4 Picasso,Minivan Grande,PIC,PIC EXC A 7L ,25000.0,126500,Automático,2008,4,Gasolina,Aceito Troca,Preto,Não,03/05/2023
Mitsubishi,L200,Pick-up Grande,3.2,3.2 16v Hpe ,135000.0,125000,Automático,2013,4,Diesel,Não Aceita Troca,Prata,Não,03/05/2023
Jeep,Compass,SUV,2.0,2.0 16v Limited Automático + Teto ,140000.0,43000,Automático,2020,4,Bi-Combustível,Aceito Troca,Cinza,Não,03/05/2023
Mercedes,Benz E 350,Sedan Superior,E-350,E-350 Avant./Avant. Execut. 3.5 V6 272cv ,109900.0,102000,Automático,2010,4,Gasolina,Aceito Troca,Prata,Não,03/05/2023
BMW,320i,Sedan Superior,2.0,2.0 Active Flex ,75000.0,69000,Automático,2015,4,Bi-Combustível,Aceito Troca,Branco,Não,03/05/2023
Ford,KA Hatch,Hatch Compacto,1.0,1.0 12v Ka 1.0 ,55900.0,15000,Manual,2020,5,Bi-Combustível,Aceito Troca,Prata,Não,03/05/2023
Chevrolet,Spin,SUV,1.8,1.8 8v 1.8 LTZ 8V FLEX 4P AUTOMÁTICO ,49900.0,125500,Automático,2013,4,Bi-Combustível,Aceito Troca,Bege,Não,03/05/2023
Hyundai,Santa Fé,SUV,2.0,2.0 Fe v6 ,45500.0,119,Automático,2009,5,Gasolina,Não Aceita Troca,Preto,Não,03/05/2023
Chevrolet,S 10 Cab. Dupla,Pick-up Grande,2.8,2.8 16v Turbo Diesel ,240000.0,14800,Automático,2021,4,Diesel,Não Aceita Troca,Preto,Não,03/05/2023
Citroen,C3 Picasso,Hatch Médio,1.6,1.6 16v Exclusive ,34900.0,112000,Automático,2012,5,Bi-Combustível,Aceito Troca,Preto,Não,03/05/2023
Jeep,Renegade,Jipe,1.8,1.8 16v Longitude ,93700.0,37231,Automático,2021,4,Bi-Combustível,Não Aceita Troca,Prata,Não,03/05/2023
Jeep,Renegade,Jipe,1.8,1.8 16v LIMITED a mais completa ,78900.0,55000,Automático,2016,4,Bi-Combustível,Aceito Troca,Prata,Não,03/05/2023
Hyundai,IX35,CrossOver,2.0,2.0 16V 170cv 2WD/4WD Aut. ,61990.0,89000,Automático,2010,5,Gasolina,Aceito Troca,Preto,Não,03/05/2023
Renault,Logan,Sedan Compacto,1.0,1.0 8v Authentique ,36000.0,66000,Manual,2018,4,Bi-Combustível,Aceito Troca,Cinza,Não,03/05/2023
Chevrolet,Joy,Hatch Médio,1.0,1.0 8v ,30000.0,66615,Manual,2019,4,Bi-Combustível,Aceito Troca,Branco,Não,03/05/2023
Fiat,Ducato,Minivan Grande,2.8,2.8 JTD 15 Lugares ,61000.0,250000,Manual,2006,4,Diesel,Não Aceita Troca,Branco,Não,03/05/2023
Chevrolet,Celta,Hatch Compacto,1.0L,1.0L LT ,27900.0,300,Manual,2011,4,Bi-Combustível,Aceito Troca,Prata,Não,03/05/2023
Ford,29,Jipe,4.1,4.1 Contor SE ,189900.0,11111,Manual,1929,4,Gasolina,Não Aceita Troca,Amarelo,Não,03/05/2023
Volkswagen,Polo Hatch,Hatch Compacto,1.0,1.0 8v 1.0 200 TSI COMFORTLINE AUTOMÁTICO ,72300.0,80000,Automático,2018,4,Bi-Combustível,Aceito Troca,Branco,Não,03/05/2023
Citroen,AirCross,CrossOver,1.6,1.6 8v 1.6 VTI 120 FLEX LIVE EAT6 ,58990.0,81000,Automático,2017,4,Bi-Combustível,Aceito Troca,Branco,Não,03/05/2023
Peugeot,207,Hatch Compacto,1.4,1.4 8v Hatch XR 1.4 8V (flex) 4p ,24900.0,96183,Manual,2010,4,Bi-Combustível,Aceito Troca,Prata,Não,03/05/2023
Volkswagen,Saveiro Cab Dupla,CrossOver Light,1.6,1.6 Rock in Rio 1.6 MSI CD (Flex) ,74900.0,59572,Manual,2015,2,Bi-Combustível,Aceito Troca,Branco,Não,03/05/2023
Fiat,Strada Cab Dupla,Pick-up Compacta,1.3,1.3 8v Volcano 1.3 Cabine Dupla Automática ,66500.0,4200,Automático,2022,4,Bi-Combustível,Aceito Troca,Cinza,Não,03/05/2023
Toyota,Fielder,Perua Superior,1.8,1.8 16v XEI18FLEX ,38900.0,151000,Automático,2007,4,Bi-Combustível,Aceito Troca,Preto,Não,03/05/2023
Volkswagen,Up!,Hatch Compacto,take,take 1.0 T. Flex 12V 3p ,42900.0,141436,Manual,2016,2,Bi-Combustível,Aceito Troca,Branco,Não,03/05/2023
Hyundai,HB20 S,Sedan Compacto,1.6,1.6 1.6 Comfort Plus (Flex) ,62980.0,71000,Manual,2017,4,Bi-Combustível,Aceito Troca,Branco,Não,03/05/2023
Toyota,Hilux CD,Pick-up Grande,2.8,2.8 8v 2.8 D-4D TURBO DIESEL CD SR 4X4 AUTOMÁTICO ,269900.0,0,Automático,2022,4,Diesel,Aceito Troca,Branco,Não,03/05/2023
Ford,KA Hatch,Hatch Compacto,1.0,1.0 8v FORD KA HATCH ,48500.0,42000,Manual,2019,4,Bi-Combustível,Aceito Troca,Branco,Não,03/05/2023
BMW,118i,Hatch Superior,1.6,1.6 8v 118 i impecável!!! ,75900.0,97890,Automático,2012,4,Gasolina,Aceito Troca,Branco,Não,03/05/2023
Ford,Focus Hatch,Hatch Médio,1.6,1.6 16v 1.6 S HATCH 16V FLEX 4P AUTOMÁTICO ,49890.0,102544,Automático,2013,4,Bi-Combustível,Aceito Troca,Preto,Não,03/05/2023
Toyota,Corolla,Sedan Médio,1.8,1.8 GLI ,62900.0,130000,Automático,2013,4,Bi-Combustível,Não Aceita Troca,Prata,Não,03/05/2023
Toyota,Etios Sedan,Sedan Compacto,1.5,1.5 16v 1.5 X SEDAN 16V FLEX 4P MANUAL ,59990.0,112000,Manual,2018,4,Bi-Combustível,Aceito Troca,Branco,Não,03/05/2023
Volkswagen,Gol,Hatch Compacto,1.0,1.0 8v MI SPECIAL ,34400.0,160000,Manual,2015,4,Bi-Combustível,Não Aceita Troca,Prata,Não,03/05/2023
Volkswagen,Fusca,Sedan Compacto,1.3,1.3 1300 ,19900.0,11111,Manual,1979,2,Gasolina,Não Aceita Troca,Branco,Não,03/05/2023
Chevrolet,Prisma,Sedan Compacto,1.0,1.0 8v 1.0 MPFI JOY 8V FLEX 4P MANUAL ,47990.0,206985,Manual,2018,4,Bi-Combustível,Aceito Troca,Cinza,Não,03/05/2023
Renault,Sandero,Hatch Compacto,1.0,1.0 16v Authentique ,27500.0,135000,Manual,2014,4,Bi-Combustível,Não Aceita Troca,Prata,Não,03/05/2023
Volkswagen,Jetta,Sedan Médio,2.0,2.0 GLi ,246000.0,0,Automático,2023,4,Gasolina,Aceito Troca,Cinza,Não,03/05/2023
Honda,HR-V,SUV,1.8,1.8 EX CVT 1.8 I-VTEC FlexOne ,115200.0,47963,Automático,2019,4,Bi-Combustível,Aceito Troca,Cinza,Não,03/05/2023
Volkswagen,Virtus,Sedan Compacto,Comfort.,Comfort. 200 TSI 1.0 Flex 12V Aut ,79900.0,104000,Automático,2019,4,Bi-Combustível,Aceito Troca,Cinza,Não,03/05/2023
BMW,320i,Sedan Superior,ACTIVE,ACTIVE FLEX ,149990.0,50230,Automático,2018,4,Bi-Combustível,Aceito Troca,Branco,Não,03/05/2023
Hyundai,HB20,Hatch Compacto,Vision,Vision 1.6 Flex 16V Mec. ,75900.0,45480,Manual,2021,4,Bi-Combustível,Aceito Troca,Prata,Não,03/05/2023
Hyundai,Santa Fé,SUV,2.7,2.7 V6 ,43000.0,100000,Automático,2009,4,Gasolina,Não Aceita Troca,Prata,Não,03/05/2023
Chevrolet,Cobalt,Sedan Compacto,18A,18A LTZ ,67990.0,51300,Automático,2019,4,Bi-Combustível,Aceito Troca,Prata,Não,03/05/2023
Volkswagen,Taos,SUV,1.4,1.4 250 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO ,189990.0,14000,Não Informado,2021,4,Gasolina,Aceito Troca,Cinza,Não,03/05/2023
Ford,Ranger Cab. Dupla,Pick-up Grande,2.8,2.8 LIMITED ,54900.0,188150,Manual,2002,4,Diesel,Aceito Troca,Azul,Não,03/05/2023
BMW,430i,Sedan Luxo,2.0,2.0 2.0 16V GASOLINA CABRIO M SPORT STEPTRONIC ,469990.0,4400,Automático,2021,2,Gasolina,Aceito Troca,Azul,Não,03/05/2023
Kia,Soul,Minivan Média,1.6,1.6 EX ,37900.0,128000,Manual,2010,4,Gasolina,Aceito Troca,Prata,Não,03/05/2023
Fiat,Doblo,Minivan Média,1.4,1.4 8v 1.4 MPI CARGO FLEX 2P MANUAL ,42900.0,214000,Manual,2012,3,Kit Gás,Aceito Troca,Branco,Não,03/05/2023
Volkswagen,Up!,Hatch Compacto,1.0,1.0 Take Básico ,32900.0,133000,Manual,2014,4,Bi-Combustível,Não Aceita Troca,Vermelho,Não,03/05/2023
Volkswagen,Jetta,Sedan Médio,2.0,2.0 8v Comfortline Tiptronic ,50500.0,126200,Automático,2011,4,Bi-Combustível,Aceito Troca,Preto,Não,03/05/2023
Volkswagen,Saveiro Cab. Simples,Pick-up Compacta,1.6,1.6 Robust 1.6 MSI CD (Flex) ,75900.0,41000,Manual,2021,2,Bi-Combustível,Aceito Troca,Prata,Não,03/05/2023
Fiat,Argo,Hatch Médio,DRIVE,DRIVE 1.3 8V Flex ,63900.0,45000,Manual,2018,4,Bi-Combustível,Aceito Troca,Branco,Não,03/05/2023
Mitsubishi,L200,Pick-up Grande,2.4,2.4 16v 2.4 16V TURBO DIESEL SPORT GL CD 4P 4X4 MANUAL ,119900.0,86500,Manual,2019,4,Diesel,Aceito Troca,Branco,Não,03/05/2023
Volkswagen,Voyage,Sedan Compacto,1.6,1.6 8v Trendline ,50000.0,69487,Manual,2018,4,Bi-Combustível,Aceito Troca,Prata,Não,03/05/2023
Volkswagen,Gol,Hatch Compacto,1.0,1.0 12v 1.0 12V MPI TOTALFLEX TRENDLINE 4P MANUAL ,42890.0,114405,Manual,2018,4,Bi-Combustível,Aceito Troca,Branco,Não,03/05/2023
Renault,Logan,Sedan Compacto,Zen,Zen Flex 1.6 16V 4p Mec. ,64990.0,53300,Manual,2021,4,Bi-Combustível,Aceito Troca,Cinza,Não,03/05/2023
Nissan,Versa,Sedan Compacto,1.6,1.6 16v SL ,37000.0,106000,Manual,2012,4,Bi-Combustível,Não Aceita Troca,Prata,Não,03/05/2023
Ford,Fiesta Hatch,Hatch Compacto,1.6,1.6 TITANIUM ,43900.0,95000,Automático,2013,4,Bi-Combustível,Aceito Troca,Branco,Não,03/05/2023
Hyundai,HB20 X,Hatch Médio,1.6,1.6 Evolution Bluelink (Aut) (Flex) ,84900.0,34000,Automático,2021,4,Bi-Combustível,Aceito Troca,Cinza,Não,03/05/2023
Ford,Jeep Willys,Jipe,1.8,1.8 ,49900.0,1,Manual,1966,2,Gasolina,Aceito Troca,Bege,Não,03/05/2023
Volkswagen,Fox,Hatch Compacto,1.0,1.0 8v 1.0 MI 8V FLEX 4P MANUAL ,28990.0,137898,Manual,2009,4,Bi-Combustível,Aceito Troca,Cinza,Não,03/05/2023
Volkswagen,Fox,Hatch Compacto,1.0,1.0 8v 1.0 MI 8V FLEX 4P MANUAL ,19990.0,122983,Manual,2008,4,Bi-Combustível,Aceito Troca,Cinza,Não,03/05/2023
Honda,Fit,Hatch Médio,1.4,1.4 16v 1.4 LX 16V FLEX 4P AUTOMÁTICO ,49900.0,116800,Automático,2012,4,Bi-Combustível,Aceito Troca,Preto,Não,03/05/2023
Jeep,Renegade,Jipe,2.0,2.0 16v Moab ,159000.0,6500,Automático,2021,4,Diesel,Aceito Troca,Cinza,Não,03/05/2023
Fiat,Uno,Hatch Compacto,1.0,1.0 8v 1.0 EVO VIVACE 8V FLEX 2P MANUAL ,23990.0,165713,Manual,2011,2,Bi-Combustível,Aceito Troca,Prata,Não,03/05/2023
Fiat,500,Hatch Compacto,1.4,1.4 8v 1.4 CULT 8V FLEX 2P MANUAL ,46890.0,88818,Manual,2012,4,Bi-Combustível,Aceito Troca,Branco,Não,03/05/2023
Audi,Q3,SUV,2.0,2.0 16v Quattro ,89900.0,90000,Automático,2014,4,Gasolina,Aceito Troca,Branco,Não,03/05/2023
Fiat,Palio,Hatch Compacto,1.0,1.0 8v Fire 1.0 8V (Flex) 4p ,28900.0,195310,Manual,2010,4,Bi-Combustível,Aceito Troca,Prata,Não,03/05/2023
Toyota,Corolla,Sedan Médio,1.8,1.8 8v 1.8 VVT-I HYBRID FLEX ALTIS CVT ,188900.0,0,Automático,2022,4,Bi-Combustível,Aceito Troca,Branco,Não,03/05/2023
Volkswagen,CrossFox,CrossOver,1.6,1.6 8v 1.6 MI 8V FLEX 4P MANUAL ,40990.0,100750,Manual,2010,4,Bi-Combustível,Aceito Troca,Prata,Não,03/05/2023
Mitsubishi,Pajero Full,SUV,3.8,3.8 16v hpe ,167500.0,68000,Automático,2015,5,Gasolina,Não Aceita Troca,Prata,Não,03/05/2023
Fiat,Cronos,Sedan Compacto,1.8,1.8 16v Precision Automatico ,75000.0,24000,Automático,2018,4,Bi-Combustível,Aceito Troca,Vermelho,Não,03/05/2023
Honda,CR-V,CrossOver,2.0,2.0 16v HONDA CRV 2.0 LX 4X2 16V ,95000.0,125000,Automático,2014,4,Gasolina,Aceito Troca,Branco,Não,03/05/2023
Hyundai,HB20,Hatch Compacto,1.0,1.0 12v 1.0 12V FLEX SENSE MANUAL ,57490.0,53118,Manual,2020,4,Bi-Combustível,Aceito Troca,Branco,Não,03/05/2023
Volkswagen,Saveiro Cab. Simples,Pick-up Compacta,1.6,1.6 8v 1.6 MI CS 8V FLEX 2P MANUAL G.V ,38890.0,95350,Manual,2011,2,Bi-Combustível,Aceito Troca,Branco,Não,03/05/2023
Land Rover,Discovery 3,SUV,4,4 .0 SE ,130000.0,150000,Automático,2013,5,Diesel,Aceito Troca,Branco,Não,03/05/2023
Land Rover,Discovery 3,SUV,4,4 .0 SE ,130000.0,150000,Automático,2013,5,Diesel,Aceito Troca,Branco,Não,03/05/2023
Chevrolet,Corsa Hatch,Hatch Compacto,1.4,1.4 8v Maxx ,26480.0,177600,Manual,2011,4,Bi-Combustível,Não Aceita Troca,Cinza,Não,03/05/2023
